지번주소,도로명주소,도로명우편번호,사업자명,경도,위도
서울특별시 도봉구 쌍문동 100-17번지 지하,"서울특별시 도봉구 노해로60길 102  (쌍문동,지하)",,가족노래연습장,127.032617514655,37.6471198132646
서울특별시 도봉구 창동 581-71 지1층,"서울특별시 도봉구 덕릉로 251 (창동,지1층)",,K.S 노래방,127.039151077797,37.6401649316932
서울특별시 도봉구 쌍문동 96-43 지1층,"서울특별시 도봉구 도봉로 457 (쌍문동,지1층)",,SBS노래연습장,127.033254629653,37.6467757299533
서울특별시 도봉구 방학동 696-0번지 지하1층,"서울특별시 도봉구 도당로 80 (방학동,지하1층)",,시월디자인노래연습장,127.036344945016,37.6648346469578
서울특별시 도봉구 도봉동 612 지1층,"서울특별시 도봉구 시루봉로 290 (도봉동,지1층)",,SBS노래연습장,127.041091414413,37.6710913886587
서울특별시 도봉구 도봉동 601-52번지 지1층,"서울특별시 도봉구 도봉로 787  (도봉동,지1층)",,준 노래연습장,127.044179171177,37.6747640168111
서울특별시 도봉구 도봉동 617-24 지1층,"서울특별시 도봉구 도봉로 749 (도봉동,지1층)",,KBS 노래연습장,127.043524069593,37.671418743033
서울특별시 도봉구 쌍문동 45-3 지1층,"서울특별시 도봉구 도봉로133길 45 (쌍문동,지1층)",,천국 노래연습장,127.03707509342,37.6578045124081
서울특별시 도봉구 방학동 715-19번지,서울특별시 도봉구 도봉로150길 34 (방학동),,SBS 노래연습장,127.045086552662,37.6659254201564
서울특별시 도봉구 창동 655-22 지1층,"서울특별시 도봉구 도봉로110나길 25 (창동,지1층)",,팡팡노래연습장,127.03477541377,37.6473190350649
서울특별시 도봉구 쌍문동 423-48번지 지1층,"서울특별시 도봉구 삼양로 536 (쌍문동,지1층)",,974A,127.013270792541,37.6509111295818
서울특별시 도봉구 도봉동 632 지1층,"서울특별시 도봉구 마들로 728 (도봉동,지1층)",,황금 노래연습장,127.047617465037,37.6749890047892
서울특별시 도봉구 방학동 680-1 지층호,"서울특별시 도봉구 도봉로 669, 지층 (방학동)",1346,MS 노래연습장,127.042312187739,37.6643162151208
서울특별시 도봉구 방학동 702-3번지,서울특별시 도봉구 도당로 138 (방학동),1340,벤큐노래연습장,127.041614651688,37.6670664365971
서울특별시 도봉구 창동 74-16번지,"서울특별시 도봉구 노해로65길 18-0, 지층 (창동)",1405,We코인 노래연습장,127.046473323775,37.652180586111
서울특별시 도봉구 쌍문동 192-1번지,"서울특별시 도봉구 해등로 200-15, 지층 (쌍문동)",1385,Bang 코인,127.034479911505,37.6588748550747
서울특별시 도봉구 방학동 716-1,"서울특별시 도봉구 도봉로150길 31, 지층 (방학동, ESA아파트)",1332,스마일 코인노래연습장(방학점),127.045042050462,37.6663679988439
서울특별시 도봉구 창동 655-20번지,"서울특별시 도봉구 도봉로 468, 지층 (창동, 흥일빌딩)",1455,가왕코인노래연습장,127.034372618396,37.6473861862855
서울특별시 도봉구 창동 661-33번지,"서울특별시 도봉구 도봉로 492, 2층 (창동)",1453,음악대장,127.035455630968,37.6492293678813
서울특별시 도봉구 도봉동 620-25번지,서울특별시 도봉구 도봉로 735  (도봉동),,궁전노래방,127.043279608762,37.6701101596423
서울특별시 도봉구 도봉동 631-18번지 지1층,"서울특별시 도봉구 마들로 734 (도봉동,지1층)",,진 노래연습장,127.047896547893,37.6753473914247
서울특별시 도봉구 창동 557-75 2층,"서울특별시 도봉구 덕릉로54길 9 (창동,2층)",,송송 노래연습장,127.037988438989,37.6376196692553
서울특별시 도봉구 도봉동 568-57 지1층,"서울특별시 도봉구 도봉산3길 63 (도봉동,지1층)",,도봉산,127.043801548807,37.6845308554121
서울특별시 도봉구 쌍문동 96-22 지1층,"서울특별시 도봉구 노해로60길 83 (쌍문동,지1층)",,까치노래연습장,127.033242845141,37.6477924932116
서울특별시 도봉구 창동 607-47 지1층,"서울특별시 도봉구 덕릉로63가길 15 (창동,지1층)",,팡팡 노래연습장,127.039536473118,37.6434777227061
서울특별시 도봉구 방학동 677-0번지 지1층,"서울특별시 도봉구 방학로 101  (방학동,지1층)",,찬찬찬 노래연습장,127.041048322882,37.6626189431173
서울특별시 도봉구 창동 557-79번지,서울특별시 도봉구 덕릉로54길 23 (창동),,애니 노래연습장,127.038528789888,37.6372454050451
서울특별시 도봉구 도봉동 568-34 2층,"서울특별시 도봉구 도봉로181길 22 (도봉동,2층)",,킹 노래방,127.044616017727,37.6841934942898
서울특별시 도봉구 도봉동 620-31번지 620동 31호,"서울특별시 도봉구 도봉로 737, 620동 31호 (도봉동)",,블루노래방,127.043373284297,37.6703920418765
서울특별시 도봉구 도봉동 619-18번지,서울특별시 도봉구 도봉로153길 18 (도봉동),,티파니 노래연습장,127.042474556072,37.6700039564551
서울특별시 도봉구 방학동 686-26번지,서울특별시 도봉구 도봉로145길 46 (방학동),,영 노래연습장,127.040105596757,37.6647283738897
서울특별시 도봉구 방학동 633번지 지하,"서울특별시 도봉구 도당로13길 22  (방학동,지하)",,앵콜노래연습장,127.035296884561,37.6657654080945
서울특별시 도봉구 도봉동 596-18번지 2층,"서울특별시 도봉구 도봉로 821 (도봉동,2층)",,코코,127.044761237034,37.6777687427787
서울특별시 도봉구 도봉동 597-37번지 지1층,"서울특별시 도봉구 도봉로169나길 46  (도봉동,지1층)",,SBS노래연습장,127.043573242113,37.6775857483671
서울특별시 도봉구 창동 74-5 지1층,"서울특별시 도봉구 노해로63길 78 (창동,지1층)",,비젼 노래연습장,127.046332152249,37.652585903674
서울특별시 도봉구 방학동 703-56번지 지1층,"서울특별시 도봉구 도봉로 689  (방학동,지1층)",,태평양2노래연습장,127.042638537797,37.6659864258898
서울특별시 도봉구 창동 731-72번지,서울특별시 도봉구 도봉로 586  (창동),,큐 노래연습장,127.04000514919,37.6568596863776
서울특별시 도봉구 방학동 658-17번지,서울특별시 도봉구 도당로 121 (방학동),,코러스 노래방,127.03968208823,37.6673573985006
서울특별시 도봉구 쌍문동 80-49번지 2층,"서울특별시 도봉구 도봉로 517 (쌍문동,2층)",,킹노래연습장,127.036088180096,37.6516165108997
서울특별시 도봉구 도봉동 623-163 지1층,"서울특별시 도봉구 마들로 689 (도봉동,지1층)",,아리랑 노래연습장,127.046309804456,37.6717041036481
서울특별시 도봉구 방학동 690-77번지,서울특별시 도봉구 방학로 130 (방학동),,궁전노래연습장,127.037809637423,37.6630659212693
서울특별시 도봉구 창동 569-124번지 지1층,"서울특별시 도봉구 덕릉로 244 (창동,지1층)",,가요사랑 노래연습장,127.038994138248,37.6392659811392
서울특별시 도봉구 방학동 662-36 지1층,"서울특별시 도봉구 도당로 77 (방학동,지1층)",,행복노래연습장,127.035740521384,37.6648648343099
서울특별시 도봉구 쌍문동 304-14 지1층,,,꽃동네,,
서울특별시 도봉구 창동 13-3번지 2층,"서울특별시 도봉구 노해로69길 25  (창동,2층)",,사랑방 노래연습장,,
서울특별시 도봉구 쌍문동 80-18번지 2층,"서울특별시 도봉구 도봉로 519  (쌍문동,2층)",,사계절,127.036320646169,37.6519488121315
서울특별시 도봉구 창동 661-33번지 지1층,"서울특별시 도봉구 도봉로 492 (창동,지1층)",,열창,127.035455630968,37.6492293678813
서울특별시 도봉구 방학동 661-30,서울특별시 도봉구 도당로15길 9 (방학동),,골든벨,127.036593050166,37.6660003492625
서울특별시 도봉구 창동 135-28번지 지층,"서울특별시 도봉구 노해로63길 84-9  (창동,지층)",,비틀즈,127.047268829188,37.6525366988117
서울특별시 도봉구 도봉동 623-77번지,서울특별시 도봉구 도봉로156길 22  (도봉동),,땡벌,127.045548056649,37.6725691605997
서울특별시 도봉구 방학동 671번지 지층,"서울특별시 도봉구 방학로 155  (방학동,지층)",,황제노래연습장,127.034935640942,37.6623222366279
서울특별시 도봉구 창동 657-152번지,서울특별시 도봉구 도봉로114길 21 (창동),,파티 파티 노래연습장,127.035534041191,37.6475558577679
서울특별시 도봉구 방학동 716-2번지,서울특별시 도봉구 도봉로150길 27 (방학동),,와와 노래연습장,127.044752583125,37.6661908861393
서울특별시 도봉구 방학동 620-37번지 지1층,"서울특별시 도봉구 도당로13길 60 (방학동,지1층)",,고향 노래연습장,127.033919123469,37.6670278158908
서울특별시 도봉구 방학동 676-0번지 21통3반,서울특별시 도봉구 방학로 117  (방학동),,창창노래방,127.039313172917,37.6626607090148
서울특별시 도봉구 창동 601-46번지 2층,"서울특별시 도봉구 덕릉로59라길 10  (창동,2층)",,테마,127.03874355733,37.6410874942101
서울특별시 도봉구 쌍문동 199-1번지 금호상가 지1층,,,시티,,
서울특별시 도봉구 창동 581-39번지 지1층,"서울특별시 도봉구 덕릉로59길 25  (창동,지1층)",,요요노래연습장,127.038149797839,37.6407661263282
서울특별시 도봉구 방학동 690-54 2층,"서울특별시 도봉구 방학로 124 (방학동,2층)",,즐거운 노래연습장,127.038347192398,37.6630654774435
서울특별시 도봉구 방학동 690-90 지1층,"서울특별시 도봉구 방학로6길 4 (방학동,지1층)",,비엔나 노래연습장,127.037463547219,37.663144687348
서울특별시 도봉구 창동 807-0번지 쌍용종합상가 지하7호,"서울특별시 도봉구 마들로 551, 지하7호 (창동, 쌍용아파트)",1410,원(one) 노래연습장,127.048035937611,37.6594619686214
서울특별시 도봉구 도봉동 611-26,서울특별시 도봉구 도봉로153길 30 (도봉동),,수 노래연습장,127.041711756749,37.6700514400328
서울특별시 도봉구 방학동 680-25번지,서울특별시 도봉구 방학로 102  (방학동),,에쿠스 노래연습장,127.041111377118,37.6631015767575
서울특별시 도봉구 도봉동 626-134,서울특별시 도봉구 마들로 735 (도봉동),,에코 노래연습장,127.047643656956,37.6757090567985
서울특별시 도봉구 창동 14번지,서울특별시 도봉구 노해로69길 26  (창동),,스카이 노래연습장,127.05093802275,37.6536805907236
서울특별시 도봉구 쌍문동 45-6,서울특별시 도봉구 해등로 180 (쌍문동),,MS 노래연습장,127.036857259563,37.6577713344378
서울특별시 도봉구 방학동 695-18번지,서울특별시 도봉구 방학로6길 37  (방학동),,747 노래연습장,127.036377937244,37.6643917145821
서울특별시 도봉구 도봉동 619-20,서울특별시 도봉구 도봉로153길 14 (도봉동),,뮤지컬 노래연습장,127.042732069546,37.6699845824683
서울특별시 도봉구 창동 655-24번지 지층,,,왈츠 노래연습장,,
서울특별시 도봉구 도봉동 562-40 지하 1층,"서울특별시 도봉구 도봉로 879 (도봉동,지하 1층)",,OK 노래연습장,127.045605667725,37.6829868864524
서울특별시 도봉구 창동 552-21번지 지1층,"서울특별시 도봉구 덕릉로54길 8 (창동,지1층)",,세븐 노래연습장,127.037711700686,37.6374912775695
서울특별시 도봉구 창동 135-13번지 지층,"서울특별시 도봉구 노해로63다길 10  (창동,지층)",,풀타임,127.046554623903,37.6533493087801
서울특별시 도봉구 창동 13-2번지 지층 101호,"서울특별시 도봉구 마들로11길 57,  지층 101호 (창동)",,우리노래연습장,127.05015756821,37.6535060444313
서울특별시 도봉구 도봉동 596-19번지 1층,"서울특별시 도봉구 도봉로167길 3  (도봉동,1층)",,등대 노래연습장,127.044644206801,37.6778847431131
서울특별시 도봉구 도봉동 596-19번지 2층,"서울특별시 도봉구 도봉로167길 3  (도봉동,2층)",,등대투 노래연습장,127.044644206801,37.6778847431131
서울특별시 도봉구 방학동 664-9번지,서울특별시 도봉구 도당로 55  (방학동),,팝콘 노래방,127.034462398198,37.6631570448056
서울특별시 도봉구 도봉동 562-0번지 지1층,"서울특별시 도봉구 도봉로 887 (도봉동,지1층)",,MBC 노래연습장,127.045652721176,37.6837369324256
서울특별시 도봉구 방학동 664-9번지,서울특별시 도봉구 도당로 55  (방학동),,팝콘(2)노래연습장,127.034462398198,37.6631570448056
서울특별시 도봉구 방학동 447-1번지 6층,"서울특별시 도봉구 방학로 214  (방학동,6층)",,탑노래연습장,127.028254093346,37.6620975195808
서울특별시 도봉구 창동 4번지 3층,"서울특별시 도봉구 마들로11가길 13 (창동,3층)",,팡팡노래연습장,127.049203340119,37.652904680016
서울특별시 도봉구 창동 731-58번지,"서울특별시 도봉구 해등로 146, 지층 (창동)",1401,인코인노래연습장,127.040284368676,37.6566156955046
서울특별시 도봉구 쌍문동 45-15번지,"서울특별시 도봉구 해등로 176, 지층 (쌍문동)",1394,자메이카 코인 노래연습장,127.037106410224,37.6576534078895
서울특별시 도봉구 방학동 656-6번지,"서울특별시 도봉구 도당로 141, 지층 (방학동)",1351,킹콩코인노래연습장,127.041926498665,37.6673415756987
서울특별시 도봉구 도봉동 597-36,"서울특별시 도봉구 도봉로169나길 42-1, 지층 (도봉동)",1307,비트코인 노래연습장(도봉점),127.043573206634,37.6777189130576
서울특별시 도봉구 창동 585-118번지 지층,"서울특별시 도봉구 우이천로 216 (창동,지층)",,토마토 노래연습장,127.034762674103,37.6384612827571
서울특별시 도봉구 방학동 686-57번지 지층,"서울특별시 도봉구 도봉로145길 34 (방학동,지층)",,K-팝 노래연습장,127.040648936717,37.6647145830879
서울특별시 도봉구 도봉동 565-1번지 지층,"서울특별시 도봉구 도봉로181길 13  (도봉동,지층)",,럭셔리 노래연습장,127.045170763739,37.6838741567493
서울특별시 도봉구 창동 581-39 지층,"서울특별시 도봉구 덕릉로59길 25 (창동,지층)",,요요 노래연습장,127.038149797839,37.6407661263282
서울특별시 도봉구 창동 731-34번지 지층,"서울특별시 도봉구 해등로16길 7  (창동,지층)",,드림 노래연습장,127.040823902265,37.6563813447683
서울특별시 도봉구 도봉동 566-3번지 지층,"서울특별시 도봉구 도봉로181길 21  (도봉동,지층)",,센스 노래연습장,127.044666471118,37.6840116578554
서울특별시 도봉구 창동 552-48번지,"서울특별시 도봉구 덕릉로 220-0, 2층 (창동)",1477,소리샘 노래연습장,127.037389882528,37.6376121119885
서울특별시 도봉구 창동 135-14 204호,"서울특별시 도봉구 노해로63다길 6, 204호 (창동)",,물 노래연습장,127.04679058523,37.6532092027291
서울특별시 도봉구 방학동 680-2번지 지1층호,"서울특별시 도봉구 도봉로145길 5,  지1층호 (방학동)",,쎄븐 노래연습장,127.042195662831,37.6644934798063
서울특별시 도봉구 창동 135-28번지 지층 101호,"서울특별시 도봉구 노해로63길 84-9 (창동,지층 101호)",,뉴비틀즈 노래연습장,127.047268829188,37.6525366988117
서울특별시 도봉구 창동 569-123 2층,"서울특별시 도봉구 덕릉로 244-1 (창동,2층)",,쿨 노래연습장,127.03908028701,37.6393432571271
서울특별시 도봉구 창동 655-15 2층,"서울특별시 도봉구 도봉로 464 (창동,2층)",,쿨 노래연습장,127.03419454014,37.6469994457923
서울특별시 도봉구 방학동 690-79번지 지하 1층,"서울특별시 도봉구 방학로 132 (방학동,지하 1층)",,대박노래연습장,127.037549973923,37.6630470836118
서울특별시 도봉구 도봉동 568-33번지 지층,서울특별시 도봉구 도봉로181길 18 (도봉동),1303,게코 노래연습장,127.044903275309,37.6841625718239
서울특별시 도봉구 창동 578-5,"서울특별시 도봉구 덕릉로 223, 2층 (창동)",1471,카라 노래연습장,127.037330665726,37.6381409188252
서울특별시 도봉구 방학동 696-13,"서울특별시 도봉구 도당로 90, 지층 (방학동)",1342,대박 노래연습장,127.036903264953,37.6653145161836
서울특별시 도봉구 방학동 695-18번지 2층호,서울특별시 도봉구 방학로6길 37 (방학동),1343,747 노래연습장,127.036377937244,37.6643917145821
서울특별시 도봉구 창동 655-22번지,서울특별시 도봉구 도봉로110나길 25 (창동),1455,팡팡노래연습장,127.03477541377,37.6473190350649
서울특별시 도봉구 창동 501-20번지 지1층,"서울특별시 도봉구 우이천로4길 31  (창동,지1층)",,네박자 노래연습장,127.041107174419,37.6340960417198
서울특별시 도봉구 쌍문동 96-26번지 2층,"서울특별시 도봉구 도봉로 467 (쌍문동,2층)",,최신노래연습장,127.033646804049,37.6475344271176
서울특별시 도봉구 도봉동 561-11번지 지하,"서울특별시 도봉구 도봉로 891 (도봉동,지하)",,오란다,127.045739057138,37.6840240406338
서울특별시 도봉구 방학동 703-16번지 지하,"서울특별시 도봉구 도봉로145나길 12 (방학동,지하)",,퀸노래연습장,127.042090564851,37.6652379077218
서울특별시 도봉구 쌍문동 192-4번지 2층,"서울특별시 도봉구 해등로 200 (쌍문동,2층)",,필노래연습장,127.034530737769,37.6582581181515
서울특별시 도봉구 창동 601-25번지 지1층,"서울특별시 도봉구 덕릉로59길 6  (창동,지1층)",,하트노래연습장,127.039115153473,37.6403664037678
서울특별시 도봉구 방학동 654-19 지1층,"서울특별시 도봉구 도당로 145 (방학동,지1층)",,즐거운노래연습장,127.042520040314,37.6672787450874
서울특별시 도봉구 방학동 689-27번지,서울특별시 도봉구 방학로2길 11 (방학동),,친구노래방,127.040782983819,37.663411357954
서울특별시 도봉구 도봉동 620-0번지 지1층,"서울특별시 도봉구 시루봉로 306 (도봉동,지1층)",,오렌지 노래연습장,127.043134330014,37.6711453487247
서울특별시 도봉구 방학동 620-18번지 지1층,"서울특별시 도봉구 시루봉로 220  (방학동,지1층)",,은하수노래방,127.034505516055,37.6679167333215
서울특별시 도봉구 창동 557-5,서울특별시 도봉구 덕릉로 222 (창동),,용궁노래방,127.037625298928,37.6378039469551
서울특별시 도봉구 쌍문동 423-18번지 25통5반 지1층,"서울특별시 도봉구 삼양로144길 3  (쌍문동,지1층)",,맨하탄노래방,127.013157826643,37.6516226484899
서울특별시 도봉구 창동 557-65번지 지1층,"서울특별시 도봉구 덕릉로54길 7 (창동,지1층)",,하모니 노래연습장,127.037836757238,37.6376671999064
서울특별시 도봉구 창동 557-9,서울특별시 도봉구 덕릉로 236 (창동),,오페라노래연습장,127.038510983653,37.6387460013087
서울특별시 도봉구 방학동 672-31 지1층,"서울특별시 도봉구 방학로5길 10 (방학동,지1층)",,지구노래연습장,127.03739615016,37.662317247623
서울특별시 도봉구 도봉동 597-36번지,"서울특별시 도봉구 도봉로169나길 42-1, 지층 (도봉동)",1307,도봉코인노래연습장,127.043573206634,37.6777189130576
서울특별시 도봉구 도봉동 561-7,"서울특별시 도봉구 도봉로181길 8, 지층 (도봉동)",1303,팝콘 노래연습장,127.045469024742,37.6840423448057
서울특별시 도봉구 쌍문동 423-48 지민빌딩,"서울특별시 도봉구 삼양로 536, 지민빌딩 지층 (쌍문동)",1368,코인홀릭 코인노래연습장 덕성여대점,127.013270792541,37.6509111295818
서울특별시 도봉구 창동 12-1,"서울특별시 도봉구 노해로69길 21-11, 2층 (창동)",1414,#아레나 노래연습장,127.050075370396,37.6531099173117
서울특별시 도봉구 창동 823번지 금호어울림아파트상가 2층,,,샾 노래연습장,,
서울특별시 도봉구 도봉동 596-15 지층,"서울특별시 도봉구 도봉로165길 8 (도봉동,지층)",,마루노래연습장,127.044468079375,37.6775594661848
서울특별시 도봉구 방학동 701-35번지 지층,"서울특별시 도봉구 도당로 130 (방학동,지층)",,맘모스 노래연습장,127.040789432183,37.6671178104486
서울특별시 도봉구 창동 659-32번지 지층,"서울특별시 도봉구 도봉로110나길 31 (창동,지층)",,캉캉노래연습장,127.034969423959,37.6476012558533
서울특별시 도봉구 방학동 661-1 지층,"서울특별시 도봉구 도당로 81 (방학동,지층)",,쌩큐노래연습장,127.036020942905,37.6651410798294
서울특별시 도봉구 방학동 670-14 하나빌딩 지층동,"서울특별시 도봉구 방학로 159, 지층동 (방학동,하나빌딩)",,K2노래연습장,127.034447487498,37.6622836380009
서울특별시 도봉구 창동 5번지 다모아빌딩 404호,"서울특별시 도봉구 마들로11가길 12  (창동,다모아빌딩 404호)",,빙고노래연습장,127.048802690211,37.6528132165075
서울특별시 도봉구 쌍문동 631-3 지층,"서울특별시 도봉구 도봉로 581 (쌍문동,지층)",,SBS노래연습장,127.039323680367,37.6570120913861
서울특별시 도봉구 도봉동 565번지,서울특별시 도봉구 도봉로181길 15  (도봉동),,스타노래연습장,127.044960509031,37.6839458648362
서울특별시 도봉구 창동 135-28번지 지층,"서울특별시 도봉구 노해로63길 84-9  (창동,지층)",,비틀즈 노래연습장,127.047268829188,37.6525366988117
서울특별시 도봉구 쌍문동 19-15 다보빌딩 3층,"서울특별시 도봉구 도당로 14 (쌍문동,다보빌딩 3층)",,O2노래연습장,127.035163698697,37.6594959702199
서울특별시 도봉구 쌍문동 96-28번지 2층,"서울특별시 도봉구 도봉로 463-1  (쌍문동,2층)",,스피드노래연습장,127.033498612569,37.6473307569141
서울특별시 도봉구 쌍문동 638 2층,"서울특별시 도봉구 해등로 161 (쌍문동,2층)",,커플 노래연습장,127.038464142509,37.6568893006367
서울특별시 도봉구 창동 9번지 한국빌딩 지층,"서울특별시 도봉구 노해로67길 2  (창동,한국빌딩 지층)",,레인보우 노래연습장,127.050028339319,37.6524302359464
서울특별시 도봉구 방학동 672-25 지층,"서울특별시 도봉구 방학로 137 (방학동,지층)",,샾 노래연습장,127.037014012845,37.662605231652
서울특별시 도봉구 창동 552-21번지,서울특별시 도봉구 덕릉로54길 8  (창동),,OK노래연습장,127.037711700686,37.6374912775695
서울특별시 도봉구 방학동 703-21,서울특별시 도봉구 도봉로145길 8 (방학동),,루팡 노래연습장,127.042102633443,37.6647325432745
서울특별시 도봉구 창동 333-2번지 지1층,"서울특별시 도봉구 노해로65길 11  (창동,지1층)",,서라벌 노래방,127.046193194873,37.6518116535822
서울특별시 도봉구 쌍문동 69-36번지 지1층,"서울특별시 도봉구 도봉로125길 75 (쌍문동,지1층)",,와와 노래연습장,127.036818454363,37.6558404518518
서울특별시 도봉구 방학동 629-1,서울특별시 도봉구 도당로13길 52 (방학동),,일번지 노래연습장,127.034143441422,37.6668088128997
서울특별시 도봉구 도봉동 619-20번지 지1층,"서울특별시 도봉구 도봉로153길 14  (도봉동,지1층)",,까치,127.042732069546,37.6699845824683
서울특별시 도봉구 방학동 280-7번지,서울특별시 도봉구 방학로 192 (방학동),,공간,127.030855447811,37.6623100399717
서울특별시 도봉구 창동 560-36번지 지층,"서울특별시 도봉구 덕릉로60다길 21  (창동,지층)",,궁전노래방,127.039636754377,37.6379419499396
서울특별시 도봉구 방학동 697-2 지층,"서울특별시 도봉구 방학로6길 30 (방학동,지층)",,악쓰는하마,127.036964849706,37.6642547632104
서울특별시 도봉구 방학동 696-19 2층,"서울특별시 도봉구 도당로 92 (방학동,2층)",,별노래연습장,127.037169132341,37.6654853487563
서울특별시 도봉구 방학동 632-58번지,서울특별시 도봉구 도당로13길 15 (방학동),,도깨비 노래연습장,127.035334324739,37.6653668931008
서울특별시 도봉구 창동 135-14번지,서울특별시 도봉구 노해로63다길 6  (창동),,사랑방 노래연습장,127.04679058523,37.6532092027291
서울특별시 도봉구 쌍문동 627-0번지 지1층,"서울특별시 도봉구 도봉로133길 9 (쌍문동,지1층)",,MBC 노래연습장,127.039087653089,37.6572922851424
서울특별시 도봉구 방학동 651-35번지 지1층,"서울특별시 도봉구 도당로27길 48 (방학동,지1층)",,럭키 노래연습장,127.041067864224,37.6694936890142
서울특별시 도봉구 창동 715-28번지 5층,"서울특별시 도봉구 해등로 129  (창동,5층)",,썬노래연습장,127.040436964996,37.6550518985483
서울특별시 도봉구 쌍문동 217-3번지 지1층,"서울특별시 도봉구 해등로26길 21  (쌍문동,지1층)",,파티 노래연습장,127.032696274346,37.6590261872914
서울특별시 도봉구 방학동 662-26번지 2층,"서울특별시 도봉구 도당로 75  (방학동,2층)",,도레미노래방,127.035389753704,37.6649014297959
서울특별시 도봉구 방학동 715 2층,"서울특별시 도봉구 도봉로150길 28 (방학동,2층)",,두배로노래연습장,127.044716380663,37.6659242996967
서울특별시 도봉구 방학동 705-1번지 2층,"서울특별시 도봉구 도봉로 728  (방학동,2층)",,큐 노래 연습장,127.043857993293,37.6692947392108
서울특별시 도봉구 쌍문동 36-5번지 지1층,"서울특별시 도봉구 방학로3길 102 (쌍문동,지1층)",,팡팡 노래연습장,127.038838868495,37.6587572737742
서울특별시 도봉구 방학동 703-65 지층,"서울특별시 도봉구 도봉로 675 (방학동,지층)",,OK노래연습장,127.0423790577,37.6647154157462
서울특별시 도봉구 창동 655-12,서울특별시 도봉구 도봉로 460-1 (창동),1455,아트 노래연습장,127.034078514825,37.6467652236262
서울특별시 도봉구 창동 13-2 EQ빌딩,"서울특별시 도봉구 마들로11길 57, EQ빌딩 B101호 (창동)",1414,슈노래연습장,127.05015756821,37.6535060444313
서울특별시 도봉구 도봉동 575-7,"서울특별시 도봉구 도봉로181길 41, 2층 (도봉동)",1304,엔젤스 코인노래연습장 도봉점,127.043471536797,37.684346367161
서울특별시 도봉구 창동 74-4번지 지1층,"서울특별시 도봉구 노해로63길 84-4  (창동,지1층)",,별노래방,127.04660633588,37.65268364239
서울특별시 도봉구 쌍문동 100-17번지 지1층,"서울특별시 도봉구 노해로60길 102  (쌍문동,지1층)",,가족노래방,127.032617514655,37.6471198132646
서울특별시 도봉구 방학동 664-9번지,서울특별시 도봉구 도당로 55  (방학동),,팝콘노래방,127.034462398198,37.6631570448056
서울특별시 도봉구 쌍문동 103-24번지 지1층,"서울특별시 도봉구 도봉로109길 11  (쌍문동,지1층)",,한양 노래방,127.032607458599,37.6466671618778
서울특별시 도봉구 도봉동 561-11번지 지1층,"서울특별시 도봉구 도봉로 891  (도봉동,지1층)",,신나는,127.045739057138,37.6840240406338
서울특별시 도봉구 방학동 703-16번지 지1층,"서울특별시 도봉구 도봉로145나길 12  (방학동,지1층)",,만남,127.042090564851,37.6652379077218
서울특별시 노원구 공릉동 323-11 지층,"서울특별시 노원구 동일로 1095, 지층 (공릉동)",1852,토마토,127.071663729948,37.6277019180959
서울특별시 노원구 상계동 389-355번지 지하,"서울특별시 노원구 한글비석로23길 38, 지층 (상계동)",1682,노다지노래연습장,127.07088953315,37.6591561877939
서울특별시 노원구 공릉동 398-21 지하,"서울특별시 노원구 동일로 1061, 지층 (공릉동, 남경빌딩)",1857,코리아나노래연습장,127.072968062631,37.6246833540824
서울특별시 노원구 중계동 142-3 2층호,"서울특별시 노원구 덕릉로83길 6, 2층 (중계동)",1662,MS 노래연습장,127.075043966683,37.660018380053
서울특별시 노원구 공릉동 566-9,"서울특별시 노원구 동일로180길 17, 지하층 (공릉동)",1845,도깨비 노래연습장,127.075278728314,37.6224531309862
서울특별시 노원구 상계동 324-4,"서울특별시 노원구 노해로85길 14, 지층 (상계동)",1695,썬,127.065268919304,37.6560678024865
서울특별시 노원구 공릉동 208-18번지 202호,"서울특별시 노원구 공릉로 208, 202호 (공릉동)",1814,락휴,127.077780007937,37.6282707117848
서울특별시 노원구 상계동 1117-16 SN타워 202호,"서울특별시 노원구 동일로242가길 22, 202호 (상계동, SN타워)",1625,팡팡 노래연습장,127.056028731455,37.6768114134294
서울특별시 노원구 중계동 154-15번지,"서울특별시 노원구 덕릉로83길 26, 지층 (중계동)",1662,럭셔리 노래연습장,127.074066323885,37.6603183940862
서울특별시 노원구 상계동 593-1번지 302호,"서울특별시 노원구 상계로3길 21, 3층 302호 (상계동)",1693,스타동전 노래연습장,127.062275580083,37.6572141183604
서울특별시 노원구 월계동 47-13 지층,"서울특별시 노원구 석계로 4, 지층 (월계동)",1895,악쓰는하마 코인 노래연습장,127.064782434157,37.6153793082007
서울특별시 노원구 상계동 332-8,"서울특별시 노원구 노해로81길 12-21, 4층 (상계동)",1695,악쓰는 하마,127.063400497207,37.6557798765077
서울특별시 노원구 중계동 142-35,"서울특별시 노원구 한글비석로20길 38, 지층 (중계동)",1662,청개구리노래연습장,127.074290524104,37.6608022602873
서울특별시 노원구 상계동 48-1 (2층),"서울특별시 노원구 덕릉로126길 48, 2층 (상계동)",1643,짱,127.08311754447,37.6720486251052
서울특별시 노원구 월계동 59-3번지,"서울특별시 노원구 석계로 9, 4층 (월계동, 성문내과)",1902,심포니,127.064437714692,37.615707276481
서울특별시 노원구 공릉동 382-23번지,"서울특별시 노원구 동일로191길 28, 지층 (공릉동)",1853,즐거운,127.071377694405,37.6250994114601
